post_id,text,true_label,pred_label
1178985321029083137_twitter,the dog ate my homework i did not do it everyone lying but me he started it she is not good lookin enough to rape presidency,normal,normal
13013412_gab,only fools think any kike is on the side of whites that foes triple for jewfags,hatespeech,hatespeech
1178610756574699521_twitter,<user> greta the psychotic retard,offensive,offensive
12123604_gab,stupid nigger nazi oh noes don t read the vox day blawg nothing to see there pay attention to us as we alienate every normal person we come in contact with stupid nigger nazis need to have their noses rubbed in the turds they leave on the carpets,hatespeech,hatespeech
19000737_gab,holy shit another chink at virginia tech was planning a possible mass shooting wtf is up with the asians at virginia tech,offensive,hatespeech
1173791401068220416_twitter,<user> a fact is inciting hatred using the same logic labelling meat halal is inciting hatred against non muslims surely,normal,normal
18558270_gab,i do not understand why these nigger biches ain t been banned yet or at least put in a zoo smdh,hatespeech,hatespeech
15788483_gab,now that nigger mooch can not spend taxpayer $$ to fly her fat ass around the world along with her mother nigger mooch senior she does not seem to go anywhere imagine that,hatespeech,hatespeech
5517744_gab,despite the media blackout of all the muzzie rapes in sweden the word is out sweden and their gorgeous women are under unfettered assault by savage 3 rd world cretins there will be a point when islam can no longer hide it evil vile savage and despicable soulless character,hatespeech,hatespeech
1179074853447639042_twitter,<user> they are the ones who hang out with trust fund white bitches and date white man,offensive,offensive
1090189166380544000_twitter,<user> i do not ihate these clowns trying to portray themselves the only muslims,normal,normal
19948405_gab,a facile claim of anti semitism does not equal the new ones murder jews and are driving them out especially when the muslims are semites and the jews are khazars,hatespeech,offensive
1179105362139594752_twitter,lol tariq deserved that whooping that bitch nigger,hatespeech,hatespeech
23866657_gab,blubber lipped spear chucking jigaboo spook coon bison nostril velcro headed spaboolie niggers 🖕 🐒,hatespeech,hatespeech
13452798_gab,1 0 yrs <number> white women raped by niggers <number> negress raped by a cracker source fbi crime stats wake up rise up,hatespeech,hatespeech
18219431_gab,germany schermany go back to weimar republic learn your history nobody likes a puritan except a moslem mud we will modernize these hajjis look at saudi arabia massive changes wimmin vote driving clerics muffled top porn consumer liberation is multifaceted accept it promote it,hatespeech,hatespeech
18569620_gab,those we should care for before we worry about any illegals or refugees elderly handicapped veterans children homeless not necessarily in that order either please feel free to add any groups i inadvertently missed,normal,offensive
23131218_gab,good for him every time i hear of migrants killed in whichever way it lifts my spirits in the same way as every black or sand nigger murdered by knife or gun crime,hatespeech,hatespeech
26895042_gab,white boy anyway seems like this was the mythical black unicorn living in a house with his woman and their own kids now thanks to the beaner lopez where are americans going to find another black unicorn,hatespeech,hatespeech
12128636_gab,because it is fucking gay let go of that ocd shit we have plenty of battles right now <user>,offensive,normal
1082463145191530496_twitter,he just throwing that hoe up,normal,offensive
19366131_gab,they are lavender not purple you blurry eyed drunken shitskin faggot,hatespeech,hatespeech
1179087612583141376_twitter,<user> also did trump ask the women <number> <number> year old girls if they were in their fertile period before he raped them most rapists are not polite enough to ask 🤬 🤬 🤬,normal,normal
1182982995998924801_twitter,i ’ m protected by these ghetto angels,normal,offensive
1178422453749604364_twitter,blow a stack for yo niggas with yo trapping ass,normal,normal
12352960_gab,an interesting sentiment but only a sentiment nonetheless trump has emboldened the grip israel has on america he has largely overlooked the jew owned federal reserve and given free reign to kike bank goldman sachs both of whom were fined billions for crashing the global economy in <number> <number> maga,hatespeech,hatespeech
13212977_gab,jared the guys retarded he thinks that fascist and marxist are the same thing and he also hates racists while saying he can not be a nigger since he has to good grammar the guy is certifiable retarded or a women,offensive,hatespeech
1179099008981176320_twitter,— not to be a slut this early but i want h*nd <censored> h*lding <censored> —,normal,normal
19629599_gab,better hide that herd from the muzzies,hatespeech,hatespeech
1198532191082426370_twitter,<user> the jews adl are the real anti semites 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 that gave me a belly laugh,offensive,normal
1179095573984694273_twitter,i will never ever understand queer people who gatekeep others and conflate sexuality with morality or immorality,offensive,normal
1178309831289184256_twitter,still thinking bout how camila was on x factor calling 5 h her sisters but in facebook making fun of the other girls with her friend calling them niggers i will dsl her clown nose 🤡,normal,normal
1236058528303009797_twitter,<user> this shit is ghetto 🥺 we don ’ t deserve this,normal,normal
27546625_gab,here we have a my fellow whites and the kike cries out in pain <number> for 2 fer lol the persecution of the jews will always remain one of life greatest mysterious,hatespeech,hatespeech
1179097073062469636_twitter,hazard is a fat slut,offensive,normal
25519171_gab,uk coppers how about pursuing acid attackers machete killers muzzrat gangs grooming children street shitters etc etc etc,hatespeech,hatespeech
