post_id,text,true_label,pred_label
22966558_gab,yes white woman sold out but i d never put my cock in a moslem degenerate,normal,hatespeech
1187305859602407424_twitter,<user> <user> yep they are borderline retarded,offensive,offensive
1178630496932249600_twitter,mario kart really said « let us test out this faggots »,offensive,offensive
1178569121371426816_twitter,<user> <user> i ´ m sure the link is that they are all white nazi brexiteers,normal,normal
1178860135747379200_twitter,vcu got a bunch of potential blacked stars niggers massive out there,normal,hatespeech
1179009926590533633_twitter,<user> and homosexuals are tired of being portrayed as overly feminine men who only say yass bitch gurl and twirl around there are so many of us that are not like that,normal,normal
25603522_gab,pro tip for any of our free speech facebook group refugees here click your profile photo in the upper right corner select dark mode trust me you will thank me honestly dark mode should be the gab default with how much better looking it makes the site,normal,normal
11658965_gab,oh well now you have really hit the heights of alt right stupidity jews are pedophiles brilliant the more you anglin supporters post the more ammo you give the left keep it up you are our worst enemy not them,hatespeech,hatespeech
9675817_gab,macron says that africa problems are civilizational and blames women who have <number> or <number> kids great so then let bring <number> million of them to europe mr macron you are a genius,offensive,normal
15447568_gab,no schwartze scum among the chosen that for you filthy white goyim to endure for us it survival for you it an obligation you must accept or we will call you names,normal,hatespeech
18653570_gab,with understanding conspiracies is membership exists on a gradient in the 9 0 i knew they were planning on targeting individual churches for not holding gay marriages but i passed on the free cocaine,offensive,normal
24214744_gab,who pussy would be better anne coulter or laura ingrahm both would be good to talk nasty to when i am breeding with them give laura a proper white baby then talk hatred of the nigger with anne coulter,hatespeech,hatespeech
17418297_gab,looks like theyre a bunch of sluts too this is nigger tier propoganda,hatespeech,hatespeech
25831430_gab,oy vey we have to help the minorities because they can not achieve anything especially if you know that native americans made peanut butter before jews brought blacks to the us einstein stole relativity from an italian,offensive,offensive
1179051039191904256_twitter,niggas really let idubbz say nigger faggot and ain t even care,hatespeech,hatespeech
15334455_gab,everyone i disagree with is a kike alright i guess that the side i will join,hatespeech,hatespeech
15123499_gab,<user> dick pics from the muslimes and sexual violence from sikhs and hindus,offensive,normal
1178494897176711169_twitter,when your dad almost calls you a faggot haha,offensive,offensive
1178061770663047169_twitter,black champagne you know can guns shootin this nigger,hatespeech,hatespeech
1104131796256591872_twitter,you can not expect a minority immigrant refugee to understand the intricacies of american racist rhetoric,normal,offensive
11913908_gab,it clearly states that glorifying violence is against the bitchute tos so i guess every heavy metal song ever written is out of the question then as well whatever these people are fucking retarded lol,offensive,offensive
24911908_gab,no excuses there is never a reason to carry a knife anyone who does will be caught and they will feel the full force of the law london mayor sadiq khan tweeted on <date> maybe someone needs to stab that sand nigger in the neck,offensive,hatespeech
8530892_gab,deecee faggots panicking over coyote sightings,hatespeech,offensive
22706056_gab,<user> ‍ just listening to the latest radical agenda and was interested to listen to that one caller who said that we have an online ethnostate it seems more like an online ghetto to me but as they say you say tomato i pronounce it properly,normal,normal
1179033048400220160_twitter,<user> thanks bitch,normal,offensive
23292228_gab,basically if the democrats want something it because they figure that in the long run it makes it easier for gay latino muslims to rape your kids mpcstatusupdates,hatespeech,offensive
1178321642650587137_twitter,<user> people like you are supposed to be in the streets protesting and fighting for your rights coward wignats dindu nuffin ever except cry,hatespeech,hatespeech
6677328_gab,our muslim terrorist treasonous arab ass kissing state dept is making sure that trump will not do this after all kissing arab and muslim ass is far more important than us national security,offensive,offensive
16072646_gab,okay gabfam we did not get what we wanted let burn this bitch down oh wait that what the other side does,normal,offensive
12302647_gab,did you know the only time moslem women can walk before men,normal,normal
14051252_gab,saying faggots are degenerate and speaking of their foul activities is the msm mindset what the fuck are you smoking the media bends over backwards to make excuses for their disgusting acts how do the acts of the others you are speaking of negate those of the faggots pray tell,hatespeech,offensive
1191811351590531073_twitter,i ’ m all about empowering women 💪 🏼,normal,normal
10651361_gab,pretty sure he fought the confederacy pretty sure your party uses lincolns name to endear coon black folks like <user> and <user> to your party while at the same time celebrating the people who fought him and killed him lol,hatespeech,hatespeech
10888163_gab,i have been on <number> since a kenyan moslem became president,hatespeech,normal
10147013_gab,god hates queers they curse themselves to hell with them thank god for trump and his great decision to protect our military why shud our tax dollars support sin freeks,offensive,offensive
